County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Dallam County, TX",2019,"3,892     ","3,815     ",77     ,2.0     
"Dallas County, TX",2019,"1,328,465     ","1,281,824     ","46,641     ",3.5     
"Dawson County, TX",2019,"4,567     ","4,389     ",178     ,3.9     
"Deaf Smith County, TX",2019,"8,334     ","8,106     ",228     ,2.7     
"Delta County, TX",2019,"2,412     ","2,330     ",82     ,3.4     
"Denton County, TX",2019,"497,471     ","482,704     ","14,767     ",3.0     
"DeWitt County, TX",2019,"9,625     ","9,371     ",254     ,2.6     
"Dickens County, TX",2019,666     ,638     ,28     ,4.2     
"Dimmit County, TX",2019,"7,355     ","7,168     ",187     ,2.5     
"Donley County, TX",2019,"1,423     ","1,375     ",48     ,3.4     
"Duval County, TX",2019,"4,894     ","4,676     ",218     ,4.5     
"Eastland County, TX",2019,"8,246     ","7,972     ",274     ,3.3     
"Ector County, TX",2019,"87,269     ","84,942     ","2,327     ",2.7     
"Edwards County, TX",2019,"1,036     ","1,012     ",24     ,2.3     
"Ellis County, TX",2019,"92,979     ","90,096     ","2,883     ",3.1     
"El Paso County, TX",2019,"358,155     ","344,465     ","13,690     ",3.8     
"Erath County, TX",2019,"20,604     ","19,954     ",650     ,3.2     
"Falls County, TX",2019,"6,406     ","6,196     ",210     ,3.3     
"Fannin County, TX",2019,"17,145     ","16,673     ",472     ,2.8     
"Fayette County, TX",2019,"12,248     ","11,926     ",322     ,2.6     
"Fisher County, TX",2019,"1,611     ","1,564     ",47     ,2.9     
"Floyd County, TX",2019,"2,537     ","2,426     ",111     ,4.4     
"Foard County, TX",2019,573     ,556     ,17     ,3.0     
"Fort Bend County, TX",2019,"395,228     ","381,510     ","13,718     ",3.5     
"Franklin County, TX",2019,"4,611     ","4,444     ",167     ,3.6     
"Freestone County, TX",2019,"6,312     ","6,009     ",303     ,4.8     
"Frio County, TX",2019,"10,310     ","10,039     ",271     ,2.6     
"Gaines County, TX",2019,"9,759     ","9,522     ",237     ,2.4     
"Galveston County, TX",2019,"163,900     ","157,262     ","6,638     ",4.1     
"Garza County, TX",2019,"2,111     ","2,056     ",55     ,2.6     
"Gillespie County, TX",2019,"13,396     ","13,069     ",327     ,2.4     
"Glasscock County, TX",2019,789     ,772     ,17     ,2.2     
"Goliad County, TX",2019,"3,230     ","3,121     ",109     ,3.4     
"Gonzales County, TX",2019,"9,481     ","9,225     ",256     ,2.7     
"Gray County, TX",2019,"7,951     ","7,667     ",284     ,3.6     
"Grayson County, TX",2019,"63,512     ","61,559     ","1,953     ",3.1     
"Gregg County, TX",2019,"57,381     ","55,227     ","2,154     ",3.8     
"Grimes County, TX",2019,"11,121     ","10,677     ",444     ,4.0     
"Guadalupe County, TX",2019,"80,826     ","78,431     ","2,395     ",3.0     
"Hale County, TX",2019,"12,041     ","11,504     ",537     ,4.5     
"Hall County, TX",2019,"1,056     ","1,012     ",44     ,4.2     
"Hamilton County, TX",2019,"3,635     ","3,527     ",108     ,3.0     
"Hansford County, TX",2019,"2,735     ","2,670     ",65     ,2.4     
"Hardeman County, TX",2019,"1,700     ","1,649     ",51     ,3.0     
"Hardin County, TX",2019,"25,272     ","24,120     ","1,152     ",4.6     
"Harris County, TX",2019,"2,274,172     ","2,186,363     ","87,809     ",3.9     
"Harrison County, TX",2019,"29,083     ","27,919     ","1,164     ",4.0     
"Hartley County, TX",2019,"2,766     ","2,720     ",46     ,1.7     
"Haskell County, TX",2019,"2,227     ","2,154     ",73     ,3.3     
"Hays County, TX",2019,"119,428     ","116,098     ","3,330     ",2.8     
"Hemphill County, TX",2019,"1,981     ","1,929     ",52     ,2.6     
"Henderson County, TX",2019,"36,201     ","34,931     ","1,270     ",3.5     
"Hidalgo County, TX",2019,"347,774     ","325,960     ","21,814     ",6.3     
"Hill County, TX",2019,"16,202     ","15,663     ",539     ,3.3     
"Hockley County, TX",2019,"11,135     ","10,806     ",329     ,3.0     
"Hood County, TX",2019,"27,423     ","26,487     ",936     ,3.4     
"Hopkins County, TX",2019,"17,336     ","16,805     ",531     ,3.1     
"Houston County, TX",2019,"10,158     ","9,840     ",318     ,3.1     
"Howard County, TX",2019,"13,856     ","13,427     ",429     ,3.1     
"Hudspeth County, TX",2019,"1,840     ","1,760     ",80     ,4.3     
"Hunt County, TX",2019,"43,208     ","41,663     ","1,545     ",3.6     
"Hutchinson County, TX",2019,"8,562     ","8,182     ",380     ,4.4     
"Irion County, TX",2019,753     ,735     ,18     ,2.4     
"Jack County, TX",2019,"3,428     ","3,320     ",108     ,3.2     
"Jackson County, TX",2019,"7,440     ","7,217     ",223     ,3.0     
"Jasper County, TX",2019,"12,676     ","11,900     ",776     ,6.1     
"Jeff Davis County, TX",2019,"1,034     ","1,004     ",30     ,2.9     
"Jefferson County, TX",2019,"104,653     ","98,531     ","6,122     ",5.8     
"Jim Hogg County, TX",2019,"1,859     ","1,770     ",89     ,4.8     
"Jim Wells County, TX",2019,"16,656     ","15,872     ",784     ,4.7     
"Johnson County, TX",2019,"82,364     ","79,720     ","2,644     ",3.2     
"Jones County, TX",2019,"5,717     ","5,474     ",243     ,4.3     
"Karnes County, TX",2019,"7,072     ","6,894     ",178     ,2.5     
"Kaufman County, TX",2019,"66,558     ","64,407     ","2,151     ",3.2     
"Kendall County, TX",2019,"22,390     ","21,781     ",609     ,2.7     
"Kenedy County, TX",2019,228     ,220     ,8     ,3.5     
"Kent County, TX",2019,467     ,456     ,11     ,2.4     
"Kerr County, TX",2019,"21,980     ","21,331     ",649     ,3.0     
"Kimble County, TX",2019,"1,833     ","1,778     ",55     ,3.0     
"King County, TX",2019,233     ,228     ,5     ,2.1     
"Kinney County, TX",2019,"1,350     ","1,301     ",49     ,3.6     
"Kleberg County, TX",2019,"13,325     ","12,751     ",574     ,4.3     
"Knox County, TX",2019,"1,426     ","1,380     ",46     ,3.2     
"Lamar County, TX",2019,"23,653     ","22,853     ",800     ,3.4     
"Lamb County, TX",2019,"5,204     ","5,006     ",198     ,3.8     
"Lampasas County, TX",2019,"9,005     ","8,705     ",300     ,3.3     
"La Salle County, TX",2019,"4,336     ","4,231     ",105     ,2.4     
"Lavaca County, TX",2019,"8,523     ","8,270     ",253     ,3.0     
"Lee County, TX",2019,"10,006     ","9,741     ",265     ,2.6     
"Leon County, TX",2019,"6,244     ","5,972     ",272     ,4.4     
"Liberty County, TX",2019,"33,077     ","31,416     ","1,661     ",5.0     
"Limestone County, TX",2019,"8,503     ","8,175     ",328     ,3.9     
"Lipscomb County, TX",2019,"1,610     ","1,567     ",43     ,2.7     
"Live Oak County, TX",2019,"5,475     ","5,306     ",169     ,3.1     
"Llano County, TX",2019,"8,546     ","8,250     ",296     ,3.5     
"Loving County, TX",2019,498     ,494     ,4     ,0.8     
"Lubbock County, TX",2019,"156,286     ","151,849     ","4,437     ",2.8     
"Lynn County, TX",2019,"2,750     ","2,668     ",82     ,3.0     
"McCulloch County, TX",2019,"3,435     ","3,257     ",178     ,5.2     
"McLennan County, TX",2019,"117,785     ","113,863     ","3,922     ",3.3     
"McMullen County, TX",2019,805     ,792     ,13     ,1.6     
"Madison County, TX",2019,"4,480     ","4,292     ",188     ,4.2     
"Marion County, TX",2019,"4,185     ","4,009     ",176     ,4.2     
"Martin County, TX",2019,"2,780     ","2,707     ",73     ,2.6     
"Mason County, TX",2019,"1,740     ","1,684     ",56     ,3.2     
"Matagorda County, TX",2019,"16,510     ","15,574     ",936     ,5.7     
"Maverick County, TX",2019,"23,363     ","21,589     ","1,774     ",7.6     
"Medina County, TX",2019,"21,528     ","20,844     ",684     ,3.2     
"Menard County, TX",2019,854     ,825     ,29     ,3.4     
"Midland County, TX",2019,"105,449     ","103,242     ","2,207     ",2.1     
"Milam County, TX",2019,"9,641     ","9,160     ",481     ,5.0     
"Mills County, TX",2019,"1,867     ","1,806     ",61     ,3.3     
"Mitchell County, TX",2019,"2,308     ","2,222     ",86     ,3.7     
"Montague County, TX",2019,"9,182     ","8,918     ",264     ,2.9     
"Montgomery County, TX",2019,"285,534     ","275,842     ","9,692     ",3.4     
"Moore County, TX",2019,"10,690     ","10,443     ",247     ,2.3     
"Morris County, TX",2019,"4,753     ","4,501     ",252     ,5.3     
"Motley County, TX",2019,467     ,451     ,16     ,3.4     
"Nacogdoches County, TX",2019,"27,831     ","26,795     ","1,036     ",3.7     
"Navarro County, TX",2019,"23,763     ","22,988     ",775     ,3.3     
"Newton County, TX",2019,"5,084     ","4,763     ",321     ,6.3     
"Nolan County, TX",2019,"6,955     ","6,751     ",204     ,2.9     
"Nueces County, TX",2019,"164,995     ","158,208     ","6,787     ",4.1     
"Ochiltree County, TX",2019,"4,250     ","4,137     ",113     ,2.7     
"Oldham County, TX",2019,900     ,874     ,26     ,2.9     
"Orange County, TX",2019,"36,012     ","34,151     ","1,861     ",5.2     
"Palo Pinto County, TX",2019,"13,414     ","12,990     ",424     ,3.2     
"Panola County, TX",2019,"9,999     ","9,594     ",405     ,4.1     
"Parker County, TX",2019,"67,923     ","65,947     ","1,976     ",2.9     
"Parmer County, TX",2019,"4,811     ","4,705     ",106     ,2.2     
"Pecos County, TX",2019,"6,299     ","6,092     ",207     ,3.3     
"Polk County, TX",2019,"17,818     ","16,962     ",856     ,4.8     
"Potter County, TX",2019,"53,714     ","52,240     ","1,474     ",2.7     
"Presidio County, TX",2019,"3,075     ","2,877     ",198     ,6.4     
"Rains County, TX",2019,"5,983     ","5,801     ",182     ,3.0     
"Randall County, TX",2019,"72,247     ","70,514     ","1,733     ",2.4     
"Reagan County, TX",2019,"1,871     ","1,822     ",49     ,2.6     
"Real County, TX",2019,"1,048     ","1,007     ",41     ,3.9     
"Red River County, TX",2019,"5,018     ","4,786     ",232     ,4.6     
"Reeves County, TX",2019,"11,031     ","10,836     ",195     ,1.8     
"Refugio County, TX",2019,"3,110     ","2,995     ",115     ,3.7     
"Roberts County, TX",2019,412     ,400     ,12     ,2.9     
"Robertson County, TX",2019,"7,379     ","7,112     ",267     ,3.6     
"Rockwall County, TX",2019,"52,858     ","51,236     ","1,622     ",3.1     
"Runnels County, TX",2019,"4,543     ","4,416     ",127     ,2.8     
"Rusk County, TX",2019,"22,625     ","21,814     ",811     ,3.6     
"Sabine County, TX",2019,"3,711     ","3,467     ",244     ,6.6     
"San Augustine County, TX",2019,"3,334     ","3,175     ",159     ,4.8     
"San Jacinto County, TX",2019,"11,605     ","11,073     ",532     ,4.6     
"San Patricio County, TX",2019,"29,413     ","27,801     ","1,612     ",5.5     
"San Saba County, TX",2019,"2,504     ","2,430     ",74     ,3.0     
"Schleicher County, TX",2019,"1,294     ","1,257     ",37     ,2.9     
"Scurry County, TX",2019,"6,580     ","6,367     ",213     ,3.2     
"Shackelford County, TX",2019,"1,882     ","1,841     ",41     ,2.2     
"Shelby County, TX",2019,"11,016     ","10,583     ",433     ,3.9     
"Sherman County, TX",2019,"1,352     ","1,320     ",32     ,2.4     
"Smith County, TX",2019,"107,008     ","103,438     ","3,570     ",3.3     
"Somervell County, TX",2019,"4,318     ","4,163     ",155     ,3.6     
"Starr County, TX",2019,"24,851     ","22,394     ","2,457     ",9.9     
"Stephens County, TX",2019,"4,044     ","3,922     ",122     ,3.0     
"Sterling County, TX",2019,568     ,550     ,18     ,3.2     
"Stonewall County, TX",2019,577     ,560     ,17     ,2.9     
"Sutton County, TX",2019,"1,400     ","1,348     ",52     ,3.7     
"Swisher County, TX",2019,"2,584     ","2,489     ",95     ,3.7     
"Tarrant County, TX",2019,"1,066,885     ","1,031,409     ","35,476     ",3.3     
"Taylor County, TX",2019,"65,996     ","64,105     ","1,891     ",2.9     
"Terrell County, TX",2019,373     ,360     ,13     ,3.5     
"Terry County, TX",2019,"4,938     ","4,758     ",180     ,3.6     
"Throckmorton County, TX",2019,641     ,617     ,24     ,3.7     
"Titus County, TX",2019,"12,782     ","12,253     ",529     ,4.1     
"Tom Green County, TX",2019,"53,983     ","52,351     ","1,632     ",3.0     
"Travis County, TX",2019,"728,706     ","709,594     ","19,112     ",2.6     
"Trinity County, TX",2019,"5,234     ","4,985     ",249     ,4.8     
"Tyler County, TX",2019,"7,071     ","6,666     ",405     ,5.7     
"Upshur County, TX",2019,"17,787     ","17,128     ",659     ,3.7     
"Upton County, TX",2019,"1,636     ","1,587     ",49     ,3.0     
"Uvalde County, TX",2019,"11,347     ","10,918     ",429     ,3.8     
"Val Verde County, TX",2019,"22,612     ","21,857     ",755     ,3.3     
"Van Zandt County, TX",2019,"25,817     ","24,975     ",842     ,3.3     
"Victoria County, TX",2019,"41,917     ","40,461     ","1,456     ",3.5     
"Walker County, TX",2019,"23,826     ","22,888     ",938     ,3.9     
"Waller County, TX",2019,"23,880     ","22,983     ",897     ,3.8     
"Ward County, TX",2019,"7,270     ","7,097     ",173     ,2.4     
"Washington County, TX",2019,"14,998     ","14,488     ",510     ,3.4     
"Webb County, TX",2019,"117,063     ","112,721     ","4,342     ",3.7     
"Wharton County, TX",2019,"21,409     ","20,683     ",726     ,3.4     
"Wheeler County, TX",2019,"2,237     ","2,170     ",67     ,3.0     
"Wichita County, TX",2019,"55,414     ","53,647     ","1,767     ",3.2     
"Wilbarger County, TX",2019,"4,893     ","4,719     ",174     ,3.6     
"Willacy County, TX",2019,"6,472     ","5,938     ",534     ,8.3     
"Williamson County, TX",2019,"315,068     ","306,186     ","8,882     ",2.8     
"Wilson County, TX",2019,"24,621     ","23,920     ",701     ,2.8     
"Winkler County, TX",2019,"4,009     ","3,894     ",115     ,2.9     
"Wise County, TX",2019,"31,925     ","30,896     ","1,029     ",3.2     
"Wood County, TX",2019,"17,491     ","16,810     ",681     ,3.9     
"Yoakum County, TX",2019,"3,702     ","3,595     ",107     ,2.9     
"Young County, TX",2019,"7,903     ","7,668     ",235     ,3.0     
"Zapata County, TX",2019,"5,057     ","4,802     ",255     ,5.0     
"Zavala County, TX",2019,"3,310     ","3,030     ",280     ,8.5     
"Beaver County, UT",2019,"2,895     ","2,809     ",86     ,3.0     
"Box Elder County, UT",2019,"26,232     ","25,552     ",680     ,2.6     
"Cache County, UT",2019,"65,104     ","63,718     ","1,386     ",2.1     
"Carbon County, UT",2019,"8,583     ","8,271     ",312     ,3.6     
"Daggett County, UT",2019,392     ,377     ,15     ,3.8     
"Davis County, UT",2019,"174,427     ","170,250     ","4,177     ",2.4     
"Duchesne County, UT",2019,"7,785     ","7,485     ",300     ,3.9     
"Emery County, UT",2019,"4,332     ","4,161     ",171     ,3.9     
"Garfield County, UT",2019,"2,787     ","2,617     ",170     ,6.1     
"Grand County, UT",2019,"6,246     ","6,005     ",241     ,3.9     
"Iron County, UT",2019,"24,318     ","23,606     ",712     ,2.9     
"Juab County, UT",2019,"5,858     ","5,713     ",145     ,2.5     
"Kane County, UT",2019,"3,850     ","3,740     ",110     ,2.9     
"Millard County, UT",2019,"6,074     ","5,913     ",161     ,2.7     
"Morgan County, UT",2019,"5,561     ","5,427     ",134     ,2.4     
"Piute County, UT",2019,484     ,462     ,22     ,4.5     
"Rich County, UT",2019,"1,175     ","1,140     ",35     ,3.0     
"Salt Lake County, UT",2019,"637,173     ","621,401     ","15,772     ",2.5     
"San Juan County, UT",2019,"5,757     ","5,470     ",287     ,5.0     
"Sanpete County, UT",2019,"12,542     ","12,148     ",394     ,3.1     
"Sevier County, UT",2019,"9,810     ","9,512     ",298     ,3.0     
"Summit County, UT",2019,"25,083     ","24,478     ",605     ,2.4     
"Tooele County, UT",2019,"35,032     ","34,052     ",980     ,2.8     
"Uintah County, UT",2019,"13,741     ","13,167     ",574     ,4.2     
"Utah County, UT",2019,"309,866     ","302,523     ","7,343     ",2.4     
"Wasatch County, UT",2019,"16,163     ","15,726     ",437     ,2.7     
"Washington County, UT",2019,"76,786     ","74,521     ","2,265     ",2.9     
"Wayne County, UT",2019,"1,436     ","1,359     ",77     ,5.4     
"Weber County, UT",2019,"128,564     ","124,818     ","3,746     ",2.9     
"Addison County, VT",2019,"21,350     ","20,861     ",489     ,2.3     
"Bennington County, VT",2019,"18,822     ","18,279     ",543     ,2.9     
"Caledonia County, VT",2019,"14,992     ","14,555     ",437     ,2.9     
"Chittenden County, VT",2019,"100,222     ","98,451     ","1,771     ",1.8     
"Essex County, VT",2019,"2,775     ","2,686     ",89     ,3.2     
"Franklin County, VT",2019,"28,498     ","27,843     ",655     ,2.3     
"Grand Isle County, VT",2019,"4,302     ","4,182     ",120     ,2.8     
"Lamoille County, VT",2019,"14,464     ","14,022     ",442     ,3.1     
"Orange County, VT",2019,"16,542     ","16,156     ",386     ,2.3     
"Orleans County, VT",2019,"13,774     ","13,200     ",574     ,4.2     
"Rutland County, VT",2019,"31,621     ","30,764     ",857     ,2.7     
"Washington County, VT",2019,"35,748     ","34,948     ",800     ,2.2     
"Windham County, VT",2019,"22,799     ","22,228     ",571     ,2.5     
"Windsor County, VT",2019,"30,044     ","29,424     ",620     ,2.1     
"Accomack County, VA",2019,"16,795     ","16,206     ",589     ,3.5     
"Albemarle County, VA",2019,"58,689     ","57,256     ","1,433     ",2.4     
"Alleghany County, VA",2019,"7,058     ","6,822     ",236     ,3.3     
"Amelia County, VA",2019,"6,404     ","6,205     ",199     ,3.1     
"Amherst County, VA",2019,"15,253     ","14,772     ",481     ,3.2     
"Appomattox County, VA",2019,"7,310     ","7,060     ",250     ,3.4     
"Arlington County, VA",2019,"156,258     ","153,294     ","2,964     ",1.9     
"Augusta County, VA",2019,"38,009     ","37,089     ",920     ,2.4     
"Bath County, VA",2019,"2,505     ","2,445     ",60     ,2.4     
"Bedford County, VA",2019,"39,215     ","38,109     ","1,106     ",2.8     
"Bland County, VA",2019,"2,877     ","2,798     ",79     ,2.7     
"Botetourt County, VA",2019,"17,796     ","17,351     ",445     ,2.5     
"Brunswick County, VA",2019,"6,115     ","5,832     ",283     ,4.6     
"Buchanan County, VA",2019,"6,882     ","6,504     ",378     ,5.5     
"Buckingham County, VA",2019,"6,606     ","6,335     ",271     ,4.1     
"Campbell County, VA",2019,"26,378     ","25,566     ",812     ,3.1     
"Caroline County, VA",2019,"15,389     ","14,899     ",490     ,3.2     
"Carroll County, VA",2019,"13,451     ","12,976     ",475     ,3.5     
"Charles City County, VA",2019,"3,714     ","3,587     ",127     ,3.4     
"Charlotte County, VA",2019,"5,326     ","5,140     ",186     ,3.5     
"Chesterfield County, VA",2019,"191,771     ","186,569     ","5,202     ",2.7     
"Clarke County, VA",2019,"7,762     ","7,573     ",189     ,2.4     
"Craig County, VA",2019,"2,372     ","2,298     ",74     ,3.1     
"Culpeper County, VA",2019,"25,324     ","24,675     ",649     ,2.6     
"Cumberland County, VA",2019,"4,726     ","4,585     ",141     ,3.0     
"Dickenson County, VA",2019,"4,745     ","4,512     ",233     ,4.9     
"Dinwiddie County, VA",2019,"13,814     ","13,365     ",449     ,3.3     
"Essex County, VA",2019,"5,575     ","5,379     ",196     ,3.5     
"Fairfax County, VA",2019,"643,065     ","628,443     ","14,622     ",2.3     
"Fauquier County, VA",2019,"38,085     ","37,168     ",917     ,2.4     
"Floyd County, VA",2019,"8,345     ","8,134     ",211     ,2.5     
"Fluvanna County, VA",2019,"14,444     ","14,116     ",328     ,2.3     
"Franklin County, VA",2019,"26,789     ","26,013     ",776     ,2.9     
"Frederick County, VA",2019,"49,229     ","48,048     ","1,181     ",2.4     
"Giles County, VA",2019,"8,013     ","7,755     ",258     ,3.2     
"Gloucester County, VA",2019,"19,894     ","19,389     ",505     ,2.5     
"Goochland County, VA",2019,"11,581     ","11,266     ",315     ,2.7     
"Grayson County, VA",2019,"8,173     ","7,941     ",232     ,2.8     
"Greene County, VA",2019,"10,725     ","10,477     ",248     ,2.3     
"Greensville County, VA",2019,"4,338     ","4,192     ",146     ,3.4     
"Halifax County, VA",2019,"15,758     ","15,146     ",612     ,3.9     
"Hanover County, VA",2019,"60,155     ","58,713     ","1,442     ",2.4     
"Henrico County, VA",2019,"184,822     ","179,699     ","5,123     ",2.8     
"Henry County, VA",2019,"24,068     ","23,272     ",796     ,3.3     
"Highland County, VA",2019,"1,267     ","1,233     ",34     ,2.7     
"Isle of Wight County, VA",2019,"19,834     ","19,287     ",547     ,2.8     
"James City County, VA",2019,"37,256     ","36,277     ",979     ,2.6     
"King and Queen County, VA",2019,"3,917     ","3,809     ",108     ,2.8     
"King George County, VA",2019,"13,635     ","13,275     ",360     ,2.6     
"King William County, VA",2019,"9,365     ","9,114     ",251     ,2.7     
"Lancaster County, VA",2019,"5,471     ","5,237     ",234     ,4.3     
"Lee County, VA",2019,"8,409     ","8,073     ",336     ,4.0     
"Loudoun County, VA",2019,"229,631     ","224,380     ","5,251     ",2.3     
"Louisa County, VA",2019,"20,349     ","19,810     ",539     ,2.6     
"Lunenburg County, VA",2019,"5,387     ","5,219     ",168     ,3.1     
"Madison County, VA",2019,"7,533     ","7,368     ",165     ,2.2     
"Mathews County, VA",2019,"4,223     ","4,103     ",120     ,2.8     
"Mecklenburg County, VA",2019,"12,834     ","12,327     ",507     ,4.0     
"Middlesex County, VA",2019,"5,329     ","5,194     ",135     ,2.5     
"Montgomery County, VA",2019,"51,066     ","49,650     ","1,416     ",2.8     
"Nelson County, VA",2019,"7,642     ","7,434     ",208     ,2.7     
"New Kent County, VA",2019,"13,000     ","12,696     ",304     ,2.3     
"Northampton County, VA",2019,"5,513     ","5,270     ",243     ,4.4     
"Northumberland County, VA",2019,"5,740     ","5,495     ",245     ,4.3     
"Nottoway County, VA",2019,"7,371     ","7,170     ",201     ,2.7     
"Orange County, VA",2019,"17,591     ","17,069     ",522     ,3.0     
"Page County, VA",2019,"12,190     ","11,726     ",464     ,3.8     
"Patrick County, VA",2019,"7,464     ","7,209     ",255     ,3.4     
"Pittsylvania County, VA",2019,"30,447     ","29,440     ","1,007     ",3.3     
"Powhatan County, VA",2019,"14,517     ","14,153     ",364     ,2.5     
"Prince Edward County, VA",2019,"10,559     ","10,167     ",392     ,3.7     
"Prince George County, VA",2019,"15,349     ","14,840     ",509     ,3.3     
"Prince William County, VA",2019,"250,537     ","244,236     ","6,301     ",2.5     
"Pulaski County, VA",2019,"16,425     ","15,874     ",551     ,3.4     
"Rappahannock County, VA",2019,"3,811     ","3,716     ",95     ,2.5     
"Richmond County, VA",2019,"4,118     ","3,997     ",121     ,2.9     
"Roanoke County, VA",2019,"50,320     ","49,061     ","1,259     ",2.5     
"Rockbridge County, VA",2019,"10,940     ","10,646     ",294     ,2.7     
"Rockingham County, VA",2019,"43,074     ","42,064     ","1,010     ",2.3     
"Russell County, VA",2019,"11,384     ","10,914     ",470     ,4.1     
"Scott County, VA",2019,"9,221     ","8,937     ",284     ,3.1     
"Shenandoah County, VA",2019,"22,553     ","21,987     ",566     ,2.5     
"Smyth County, VA",2019,"13,876     ","13,366     ",510     ,3.7     
"Southampton County, VA",2019,"9,246     ","9,003     ",243     ,2.6     
"Spotsylvania County, VA",2019,"69,053     ","67,072     ","1,981     ",2.9     
"Stafford County, VA",2019,"74,556     ","72,525     ","2,031     ",2.7     
"Surry County, VA",2019,"3,716     ","3,590     ",126     ,3.4     
"Sussex County, VA",2019,"3,818     ","3,646     ",172     ,4.5     
"Tazewell County, VA",2019,"15,867     ","15,185     ",682     ,4.3     
"Warren County, VA",2019,"20,816     ","20,236     ",580     ,2.8     
"Washington County, VA",2019,"26,659     ","25,776     ",883     ,3.3     
"Westmoreland County, VA",2019,"9,634     ","9,300     ",334     ,3.5     
"Wise County, VA",2019,"13,513     ","12,895     ",618     ,4.6     
"Wythe County, VA",2019,"13,902     ","13,410     ",492     ,3.5     
"York County, VA",2019,"33,521     ","32,638     ",883     ,2.6     
"Alexandria city, VA",2019,"102,166     ","100,011     ","2,155     ",2.1     
"Bristol city, VA",2019,"7,386     ","7,112     ",274     ,3.7     
"Buena Vista city, VA",2019,"3,508     ","3,414     ",94     ,2.7     
"Charlottesville city, VA",2019,"26,484     ","25,863     ",621     ,2.3     
"Chesapeake city, VA",2019,"125,827     ","122,255     ","3,572     ",2.8     
"Colonial Heights city, VA",2019,"8,671     ","8,393     ",278     ,3.2     
"Covington city, VA",2019,"2,438     ","2,339     ",99     ,4.1     
"Danville city, VA",2019,"19,360     ","18,402     ",958     ,4.9     
"Emporia city, VA",2019,"2,333     ","2,218     ",115     ,4.9     
"Fairfax city, VA",2019,"13,348     ","13,063     ",285     ,2.1     
"Falls Church city, VA",2019,"8,641     ","8,462     ",179     ,2.1     
"Franklin city, VA",2019,"3,632     ","3,489     ",143     ,3.9     
"Fredericksburg city, VA",2019,"14,313     ","13,835     ",478     ,3.3     
"Galax city, VA",2019,"2,954     ","2,860     ",94     ,3.2     
"Hampton city, VA",2019,"65,518     ","63,068     ","2,450     ",3.7     
"Harrisonburg city, VA",2019,"25,018     ","24,218     ",800     ,3.2     
"Hopewell city, VA",2019,"9,754     ","9,337     ",417     ,4.3     
"Lexington city, VA",2019,"2,115     ","2,017     ",98     ,4.6     
"Lynchburg city, VA",2019,"36,976     ","35,617     ","1,359     ",3.7     
"Manassas city, VA",2019,"22,089     ","21,537     ",552     ,2.5     
"Manassas Park city, VA",2019,"9,613     ","9,377     ",236     ,2.5     
"Martinsville city, VA",2019,"5,538     ","5,314     ",224     ,4.0     
"Newport News city, VA",2019,"90,560     ","87,466     ","3,094     ",3.4     
"Norfolk city, VA",2019,"112,836     ","108,973     ","3,863     ",3.4     
"Norton city, VA",2019,"1,699     ","1,638     ",61     ,3.6     
"Petersburg city, VA",2019,"13,072     ","12,343     ",729     ,5.6     
"Poquoson city, VA",2019,"6,532     ","6,376     ",156     ,2.4     
"Portsmouth city, VA",2019,"44,890     ","43,153     ","1,737     ",3.9     
"Radford city, VA",2019,"8,808     ","8,498     ",310     ,3.5     
"Richmond city, VA",2019,"120,429     ","116,513     ","3,916     ",3.3     
"Roanoke city, VA",2019,"49,666     ","48,170     ","1,496     ",3.0     
"Salem city, VA",2019,"13,037     ","12,677     ",360     ,2.8     
"Staunton city, VA",2019,"12,396     ","12,066     ",330     ,2.7     
"Suffolk city, VA",2019,"45,819     ","44,444     ","1,375     ",3.0     
"Virginia Beach city, VA",2019,"236,742     ","230,437     ","6,305     ",2.7     
"Waynesboro city, VA",2019,"10,826     ","10,517     ",309     ,2.9     
"Williamsburg city, VA",2019,"6,827     ","6,565     ",262     ,3.8     
"Winchester city, VA",2019,"14,953     ","14,539     ",414     ,2.8     
"Adams County, WA",2019,"9,985     ","9,411     ",574     ,5.7     
"Asotin County, WA",2019,"10,467     ","10,029     ",438     ,4.2     
"Benton County, WA",2019,"104,153     ","98,586     ","5,567     ",5.3     
"Chelan County, WA",2019,"45,492     ","43,236     ","2,256     ",5.0     
"Clallam County, WA",2019,"29,134     ","27,175     ","1,959     ",6.7     
"Clark County, WA",2019,"247,294     ","235,442     ","11,852     ",4.8     
"Columbia County, WA",2019,"1,838     ","1,737     ",101     ,5.5     
"Cowlitz County, WA",2019,"48,468     ","45,512     ","2,956     ",6.1     
"Douglas County, WA",2019,"22,336     ","21,063     ","1,273     ",5.7     
"Ferry County, WA",2019,"2,533     ","2,243     ",290     ,11.4     
"Franklin County, WA",2019,"43,462     ","40,623     ","2,839     ",6.5     
"Garfield County, WA",2019,917     ,865     ,52     ,5.7     
"Grant County, WA",2019,"47,768     ","44,452     ","3,316     ",6.9     
"Grays Harbor County, WA",2019,"29,252     ","27,140     ","2,112     ",7.2     
"Island County, WA",2019,"36,329     ","34,454     ","1,875     ",5.2     
"Jefferson County, WA",2019,"13,000     ","12,249     ",751     ,5.8     
"King County, WA",2019,"1,285,974     ","1,250,766     ","35,208     ",2.7     
"Kitsap County, WA",2019,"129,785     ","123,742     ","6,043     ",4.7     
"Kittitas County, WA",2019,"23,853     ","22,546     ","1,307     ",5.5     
